, -199748
6110, -6876
6130, -6940
6140, -106984
6150, -107047
6170, -107106
6190, -107177
6200, -107233
6220, -107297
6230, -107358
6250, -107420
6260, -107482
6280, -107545
6300, -107614
6310, -107668
6330, -107738
6340, -107791
6360, -107850
6370, -107907
6390, -107967
6400, -108017
6420, -108057
6440, -108100
6450, -108132
6470, -108170
6480, -108183
6500, -108185
6510, -108186
6530, -108186
6540, -108186
6560, -108186
6580, -108186
6590, -108186
6610, -108186
6620, -108186
6640, -108186
6650, -108186
6670, -108186
6690, -108186
6700, -108186
6720, -108186
6730, -108186
6750, -108186
6760, -108186
6780, -108186
6790, -108186
6810, -108187
6830, -108187
6840, -108187
6860, -108187
6870, -108187
6890, -108187
6900, -108187
6920, -108187
6930, -108187
6950, -108187
6970, -108187
6980, -108187
7000, -108187
7010, -108187
7030, -108187
7040, -108187
7060, -108187
7080, -108187
7090, -108187
7110, -108187
7120, -108187
7140, -108187
7150, -108187
7170, -108187
7180, -108187
7200, -108187
7220, -108187
7230, -108187
7250, -108187
7260, -108187
7280, -108187
7290, -108187
7310, -108187
7320, -108187
7340, -108187
7360, -108187
7370, -108187
7390, -108187
7400, -108187
7420, -108187
7430, -108187
7450, -108187
7470, -108187
7480, -108187
7500, -108187
7510, -108187
7530, -108187
7540, -108187
7560, -108187
7570, -108187
7590, -108185
7610, -108167
7620, -108154
7640, -108140
7650, -108123
7670, -108093
7680, -108058
7700, -108027
7710, -107993
7730, -107955
7750, -107913
7760, -107881
7780, -107841
7790, -107803
7810, -107764
7820, -107726
7840, -107687
7860, -107640
7870, -107608
7890, -107564
7900, -107531
7920, -107491
7930, -107451
7950, -107412
7960, -107374
7980, -107336
8000, -107290
8010, -107255
8030, -107213
8040, -107178
8060, -107138
8070, -107099
8090, -107060
8100, -107025
8120, -106989
8140, -106946
8150, -206914
8170, -206876
8180, -206840
8200, -206802
8210, -206765
8230, -206728
8250, -206683
8260, -206649
8280, -206607
8290, -206573
8310, -206535
8320, -206496
8340, -206455
8350, -206419
8370, -206383
8390, -206338
8400, -206303
8420, -206261
8430, -206227
8450, -206189
8460, -206149
8480, -206111
8490, -206073
8510, -206035
8530, -205992
8540, -205956
8560, -205917
8570, -205882
8590, -205843
8600, -205804
8620, -205766
8640, -205722
8650, -205691
8670, -205647
8680, -205612
8700, -205575
8710, -205538
8730, -205499
8740, -205457
8760, -205420
8780, -205378
8790, -205344
8810, -205302
8820, -205265
8840, -205228
8850, -205190
8870, -205150
8880, -205112
8900, -205074
8920, -205031
8930, -204997
8950, -204956
8960, -204920
8980, -204884
8990, -204844
9010, -204804
9030, -204759
9040, -204729
9060, -204688
9070, -204650
9090, -204611
9100, -204574
9120, -204537
9130, -204499
9150, -204458
9170, -204414
9180, -204383
9200, -204342
9210, -204305
9230, -204266
9240, -204229
9260, -204191
9270, -204150
9290, -204112
9310, -204069
9320, -204036
9340, -203996
9350, -203957
9370, -203921
9380, -203884
9400, -203843
9420, -203792
9430, -203753
9450, -203705
9460, -203663
9480, -203620
9490, -203578
9510, -203534
9520, -203490
9540, -203445
9560, -203393
9570, -203352
9590, -203304
9600, -203259
9620, -203214
9630, -203166
9650, -203120
9660, -203074
9680, -203032
9700, -202984
9710, -202945
9730, -202899
9740, -202855
9760, -202823
9770, -202793
9790, -202762
9810, -202728
9820, -202714
9840, -202712
9850, -202712
9870, -202711
9880, -202711
9900, -202711
9910, -202711
9930, -202711
9950, -202711
9960, -202711
9980, -202711
9990, -202711
10010, -202711
10020, -202711
10040, -202711
10060, -202711
10070, -202711
10090, -202711
10110, -202711
10120, -202711
10140, -202711
10160, -202711
10170, -202711
10190, -202710
10210, -202710
10220, -202710
10240, -202710
10260, -202710
10270, -202710
10290, -202710
10310, -202710
10320, -202710
10340, -202710
10360, -202710
10370, -202710
10390, -202710
10410, -202710
10420, -202710
10440, -202710
10460, -202710
10470, -202710
10490, -202710
10510, -202710
10520, -202690
10540, -202659
10560, -202633
10570, -202599
10590, -202558
10610, -202514
10620, -202468
10640, -202424
10660, -202372
10670, -202305
10690, -202239
10710, -202170
10720, -202107
10740, -202040
10760, -201969
10770, -201903
10790, -201849
10810, -201846
10820, -201846
10840, -201845
10860, -201845
10870, -201846
10890, -201846
10910, -201846
10920, -201846
10940, -201846
10960, -201846
10970, -201846
10990, -201846
11010, -201846
11020, -201846
11040, -201846
11060, -201846
11070, -201846
11090, -201846
11110, -201846
11120, -201846
11140, -201846
11160, -201846
11170, -201846
11190, -201846
11210, -201846
11220, -201846
11240, -201846
11260, -201846
11270, -201846
11290, -201846
11310, -201846
11320, -201846
11340, -201846
11360, -201835
11370, -201820
11390, -201805
11410, -201790
11420, -201773
11440, -201755
11460, -201739
11470, -201719
11490, -201701
11510, -201682
11520, -201663
11540, -201648
11560, -201634
11570, -201627
11590, -201620
11610, -201613
11620, -201609
11640, -201606
11660, -201606
11670, -201606
11690, -201605
11710, -201605
11720, -201605
11740, -201605
11760, -201605
11770, -201605
11790, -201605
11810, -201605
11820, -201605
11840, -201605
11860, -201605
11870, -201605
11890, -201605
11900, -201598
11920, -201559
11940, -201527
11950, -201483
11970, -201436
11990, -201366
12000, -201294
12020, -201219
12040, -201150
12050, -201083
12070, -201016
12090, -200948
12100, -200877
12120, -200811
12140, -200747
12150, -200673
12170, -200606
12190, -200544
12200, -200474
12220, -200403
12240, -200336
12250, -200290
12270, -200287
12290, -200287
12300, -200286
12320, -200286
12340, -200288
12350, -200288
12370, -200288
12390, -200288
12400, -200288
12420, -200288
12440, -200288
12450, -200288
12470, -200288
12490, -200288
12500, -200288
12520, -200288
12540, -200288
12550, -200288
12570, -200288
12590, -200288
12600, -200288
12620, -200288
12640, -200288
12650, -200288
12670, -200288
12690, -200288
12700, -200288
12720, -200288
12740, -200288
12750, -200288
12770, -200288
12790, -200288
12800, -200288
12820, -200288
12840, -200288
12850, -200288
12870, -200288
12890, -200287
12900, -200287
12920, -200287
12940, -200287
12950, -200287
12970, -200287
12990, -200287
13000, -200287
13020, -200287
13040, -200287
13050, -200287
13070, -200287
13090, -200287
13100, -200287
13120, -200287
13140, -200287
13150, -200287
13170, -200287
13190, -200287
13200, -200287
13220, -200287
13240, -200287
13250, -200287
13270, -200287
13290, -200287
13300, -200287
13320, -200287
13340, -200287
13350, -200287
13370, -200287
13390, -200287
13400, -200287
13420, -200287
13440, -200287
13450, -200287
13470, -200287
